  1.6210756e+002  5.4810778e+001
  1.6214408e+002  5.4748333e+001
  1.6199911e+002  5.4687472e+001
  1.6198419e+002  5.4659972e+001
  1.6183917e+002  5.4594167e+001
  1.6177919e+002  5.4533333e+001
  1.6169672e+002  5.4494556e+001
  1.6161500e+002  5.4510389e+001
  1.6148494e+002  5.4507083e+001
  1.6128997e+002  5.4474583e+001
  1.6120583e+002  5.4519111e+001
  1.6120414e+002  5.4574972e+001
  1.6114997e+002  5.4585361e+001
  1.6100831e+002  5.4584556e+001
  1.6084503e+002  5.4554583e+001
  1.6071497e+002  5.4515389e+001
  1.6046244e+002  5.4400000e+001
  1.6025242e+002  5.4259167e+001
  1.6013419e+002  5.4219972e+001
  1.5998333e+002  5.4108694e+001
  1.6001581e+002  5.4139139e+001
  1.6000831e+002  5.4154611e+001
  1.5998414e+002  5.4154139e+001
  1.5998256e+002  5.4079139e+001
  1.5985242e+002  5.3820000e+001
  1.5984750e+002  5.3705806e+001
  1.5987316e+002  5.3667055e+001
  1.5981997e+002  5.3685389e+001
  1.5984417e+002  5.3659139e+001
  1.5980081e+002  5.3663333e+001
  1.5981083e+002  5.3638306e+001
  1.5983994e+002  5.3643722e+001
  1.5987575e+002  5.3620861e+001
  1.5990333e+002  5.3567056e+001
  1.5992242e+002  5.3594139e+001
  1.5990244e+002  5.3628306e+001
  1.5984411e+002  5.3665833e+001
  1.5992078e+002  5.3664972e+001
  1.5990078e+002  5.3650806e+001
  1.5995742e+002  5.3576611e+001
  1.5996575e+002  5.3492472e+001
  1.5994000e+002  5.3465389e+001
  1.5987664e+002  5.3477917e+001
  1.5987908e+002  5.3490000e+001
  1.5983078e+002  5.3505806e+001
  1.5983497e+002  5.3532889e+001
  1.5977744e+002  5.3504111e+001
  1.5983578e+002  5.3488306e+001
  1.5984661e+002  5.3464556e+001
  1.5987417e+002  5.3478278e+001
  1.5984408e+002  5.3448306e+001
  1.5985578e+002  5.3392444e+001
  1.5987831e+002  5.3381278e+001
  1.5991000e+002  5.3396222e+001
  1.5993753e+002  5.3379167e+001
  1.5990247e+002  5.3346667e+001
  1.5991247e+002  5.3324167e+001
  1.5993158e+002  5.3313722e+001
  1.5995503e+002  5.3328722e+001
  1.5998083e+002  5.3319972e+001
  1.5991419e+002  5.3251639e+001
  1.5995081e+002  5.3208333e+001
  1.5997917e+002  5.3254167e+001
  1.6003750e+002  5.3261639e+001
  1.6000414e+002  5.3219111e+001
  1.6003661e+002  5.3216222e+001
  1.6005081e+002  5.3197472e+001
  1.6003583e+002  5.3163306e+001
  1.6006750e+002  5.3139167e+001
  1.6004417e+002  5.3127500e+001
  1.6004914e+002  5.3089944e+001
  1.5997494e+002  5.3098694e+001
  1.5974750e+002  5.3197444e+001
  1.5977253e+002  5.3233306e+001
  1.5985244e+002  5.3264139e+001
  1.5981831e+002  5.3269583e+001
  1.5972497e+002  5.3212944e+001
  1.5963994e+002  5.3250417e+001
  1.5958658e+002  5.3246222e+001
  1.5947917e+002  5.3220000e+001
  1.5939828e+002  5.3145417e+001
  1.5935000e+002  5.3163778e+001
  1.5909000e+002  5.3101222e+001
  1.5886072e+002  5.2996583e+001
  1.5869994e+002  5.2882000e+001
  1.5866736e+002  5.2906583e+001
  1.5867406e+002  5.2938278e+001
  1.5863419e+002  5.2959111e+001
  1.5865158e+002  5.2967778e+001
  1.5867408e+002  5.2962417e+001
  1.5863917e+002  5.3025806e+001
  1.5858500e+002  5.3057028e+001
  1.5853336e+002  5.3057056e+001
  1.5851756e+002  5.3031667e+001
  1.5841728e+002  5.2998556e+001
  1.5841575e+002  5.2979917e+001
  1.5846589e+002  5.2963333e+001
  1.5840747e+002  5.2946556e+001
  1.5842661e+002  5.2892806e+001
  1.5854078e+002  5.2889139e+001
  1.5852836e+002  5.2911972e+001
  1.5846247e+002  5.2924944e+001
  1.5848483e+002  5.2932861e+001
  1.5853986e+002  5.2911167e+001
  1.5862167e+002  5.2917861e+001
  1.5864244e+002  5.2896639e+001
  1.5861919e+002  5.2890000e+001
  1.5862739e+002  5.2871528e+001
  1.5859244e+002  5.2862500e+001
  1.5863914e+002  5.2841639e+001
  1.5857408e+002  5.2810778e+001
  1.5856089e+002  5.2777444e+001
  1.5848831e+002  5.2782861e+001
  1.5847403e+002  5.2772417e+001
  1.5848417e+002  5.2737444e+001
  1.5859567e+002  5.2697417e+001
  1.5855736e+002  5.2676556e+001
  1.5858078e+002  5.2664944e+001
  1.5854078e+002  5.2648250e+001
  1.5854411e+002  5.2625806e+001
  1.5850003e+002  5.2615361e+001
  1.5840156e+002  5.2657028e+001
  1.5838417e+002  5.2651639e+001
  1.5845417e+002  5.2614083e+001
  1.5841489e+002  5.2619528e+001
  1.5840908e+002  5.2597417e+001
  1.5846481e+002  5.2563722e+001
  1.5850747e+002  5.2562472e+001
  1.5852072e+002  5.2530833e+001
  1.5848914e+002  5.2500750e+001
  1.5852081e+002  5.2480833e+001
  1.5851072e+002  5.2465722e+001
  1.5846075e+002  5.2459917e+001
  1.5847747e+002  5.2445833e+001
  1.5839750e+002  5.2405833e+001
  1.5842664e+002  5.2401222e+001
  1.5849997e+002  5.2437083e+001
  1.5855575e+002  5.2418222e+001
  1.5853744e+002  5.2409139e+001
  1.5856753e+002  5.2379972e+001
  1.5847586e+002  5.2344944e+001
  1.5848661e+002  5.2328722e+001
  1.5854575e+002  5.2329139e+001
  1.5854242e+002  5.2289167e+001
  1.5850997e+002  5.2269556e+001
  1.5843833e+002  5.2270389e+001
  1.5845908e+002  5.2253250e+001
  1.5838575e+002  5.2224167e+001
  1.5837753e+002  5.2196611e+001
  1.5840917e+002  5.2192472e+001
  1.5840917e+002  5.2171639e+001
  1.5838250e+002  5.2133250e+001
  1.5833333e+002  5.2139556e+001
  1.5829078e+002  5.2104139e+001
  1.5831586e+002  5.2063222e+001
  1.5827253e+002  5.2029222e+001
  1.5828244e+002  5.2009083e+001
  1.5825586e+002  5.2004917e+001
  1.5827253e+002  5.1964139e+001
  1.5814753e+002  5.1873306e+001
  1.5809750e+002  5.1810806e+001
  1.5800081e+002  5.1793306e+001
  1.5804578e+002  5.1798306e+001
  1.5800744e+002  5.1770806e+001
  1.5799250e+002  5.1726639e+001
  1.5796081e+002  5.1719972e+001
  1.5790414e+002  5.1630778e+001
  1.5785081e+002  5.1620806e+001
  1.5782247e+002  5.1584139e+001
  1.5777833e+002  5.1577083e+001
  1.5774331e+002  5.1547083e+001
  1.5769672e+002  5.1557056e+001
  1.5758917e+002  5.1523333e+001
  1.5750919e+002  5.1467472e+001
  1.5746247e+002  5.1364139e+001
  1.5732247e+002  5.1335833e+001
  1.5733411e+002  5.1310806e+001
  1.5729331e+002  5.1278722e+001
  1.5727253e+002  5.1282444e+001
  1.5725419e+002  5.1225833e+001
  1.5716419e+002  5.1190806e+001
  1.5714169e+002  5.1166250e+001
  1.5708247e+002  5.1158306e+001
  1.5705256e+002  5.1124139e+001
  1.5686581e+002  5.1020806e+001
  1.5679247e+002  5.0934944e+001
  1.5667336e+002  5.0862056e+001
  1.5666419e+002  5.0885806e+001
  1.5676589e+002  5.0982472e+001
  1.5675247e+002  5.1080028e+001
  1.5673661e+002  5.1095417e+001
  1.5669917e+002  5.1094972e+001
  1.5672411e+002  5.1160861e+001
  1.5670422e+002  5.1203306e+001
  1.5667244e+002  5.1218306e+001
  1.5669247e+002  5.1230833e+001
  1.5667086e+002  5.1228333e+001
  1.5665839e+002  5.1257056e+001
  1.5656747e+002  5.1269111e+001
  1.5652756e+002  5.1314139e+001
  1.5651581e+002  5.1429944e+001
  1.5647750e+002  5.1525000e+001
  1.5649919e+002  5.1813306e+001
  1.5647750e+002  5.1929167e+001
  1.5649003e+002  5.1913722e+001
  1.5651419e+002  5.1934111e+001
  1.5649419e+002  5.1935000e+001
  1.5648911e+002  5.1999139e+001
  1.5651497e+002  5.2018750e+001
  1.5648753e+002  5.2023361e+001
  1.5648247e+002  5.2002500e+001
  1.5641919e+002  5.2302500e+001
  1.5631253e+002  5.2534111e+001
  1.5637494e+002  5.2443694e+001
  1.5645750e+002  5.2482500e+001
  1.5647908e+002  5.2515000e+001
  1.5645503e+002  5.2533722e+001
  1.5638833e+002  5.2517889e+001
  1.5633167e+002  5.2533694e+001
  1.5630133e+002  5.2562528e+001
  1.5630750e+002  5.2523333e+001
  1.5615081e+002  5.2829972e+001
  1.5611078e+002  5.3053333e+001
  1.5613419e+002  5.3076639e+001
  1.5611503e+002  5.3100389e+001
  1.5611086e+002  5.3065000e+001
  1.5608078e+002  5.3237500e+001
  1.5609914e+002  5.3239139e+001
  1.5607917e+002  5.3245806e+001
  1.5591253e+002  5.3949167e+001
  1.5573244e+002  5.4443333e+001
  1.5556253e+002  5.5175833e+001
  1.5556244e+002  5.5404139e+001
  1.5563750e+002  5.5721694e+001
  1.5565417e+002  5.5962500e+001
  1.5574161e+002  5.6118722e+001
  1.5572583e+002  5.6071639e+001
  1.5574497e+002  5.6089556e+001
  1.5577911e+002  5.6085806e+001
  1.5574417e+002  5.6098306e+001
  1.5575911e+002  5.6177528e+001
  1.5598914e+002  5.6678306e+001
  1.5611750e+002  5.6813333e+001
  1.5618589e+002  5.6828306e+001
  1.5612333e+002  5.6779556e+001
  1.5619494e+002  5.6800417e+001
  1.5621250e+002  5.6849944e+001
  1.5636503e+002  5.6895389e+001
  1.5648742e+002  5.6962444e+001
  1.5655081e+002  5.7038306e+001
  1.5653661e+002  5.7092917e+001
  1.5662992e+002  5.7092889e+001
  1.5666669e+002  5.7063750e+001
  1.5666992e+002  5.7087083e+001
  1.5669997e+002  5.7070417e+001
  1.5673247e+002  5.7075000e+001
  1.5674328e+002  5.7085417e+001
  1.5671003e+002  5.7074583e+001
  1.5668744e+002  5.7096667e+001
  1.5679086e+002  5.7157472e+001
  1.5690406e+002  5.7283333e+001
  1.5698583e+002  5.7393306e+001
  1.5700414e+002  5.7485806e+001
  1.5690089e+002  5.7675778e+001
  1.5684833e+002  5.7702487e+001
  1.5438744e+002  5.7702487e+001
  1.4001167e+002  5.7702487e+001
  1.3988244e+002  5.7605833e+001
  1.3979083e+002  5.7484167e+001
  1.3972333e+002  5.7491250e+001
  1.3960836e+002  5.7461222e+001
  1.3949500e+002  5.7332861e+001
  1.3930500e+002  5.7273750e+001
  1.3918167e+002  5.7268694e+001
  1.3905747e+002  5.7194944e+001
  1.3902747e+002  5.7137500e+001
  1.3899667e+002  5.7155389e+001
  1.3893914e+002  5.7142472e+001
  1.3891083e+002  5.7104972e+001
  1.3893419e+002  5.7093306e+001
  1.3893078e+002  5.7062444e+001
  1.3888422e+002  5.7015806e+001
  1.3883003e+002  5.7012917e+001
  1.3879667e+002  5.7030389e+001
  1.3878831e+002  5.7002083e+001
  1.3876336e+002  5.7007861e+001
  1.3870828e+002  5.6975417e+001
  1.3867494e+002  5.6983722e+001
  1.3860744e+002  5.6950833e+001
  1.3855583e+002  5.6826667e+001
  1.3857667e+002  5.6782917e+001
  1.3855836e+002  5.6777083e+001
  1.3854247e+002  5.6794167e+001
  1.3855997e+002  5.6864583e+001
  1.3853158e+002  5.6848750e+001
  1.3843250e+002  5.6840806e+001
  1.3846911e+002  5.6813306e+001
  1.3842078e+002  5.6784972e+001
  1.3838081e+002  5.6721667e+001
  1.3833000e+002  5.6715389e+001
  1.3828081e+002  5.6686694e+001
  1.3828408e+002  5.6668333e+001
  1.3825922e+002  5.6666639e+001
  1.3827253e+002  5.6619167e+001
  1.3823494e+002  5.6628722e+001
  1.3821497e+002  5.6604583e+001
  1.3814167e+002  5.6602083e+001
  1.3811253e+002  5.6579139e+001
  1.3810744e+002  5.6527472e+001
  1.3813250e+002  5.6492500e+001
  1.3817331e+002  5.6471222e+001
  1.3825581e+002  5.6468333e+001
  1.3822750e+002  5.6420806e+001
  1.3818250e+002  5.6426639e+001
  1.3816494e+002  5.6458778e+001
  1.3813000e+002  5.6435417e+001
  1.3806161e+002  5.6444556e+001
  1.3806247e+002  5.6402500e+001
  1.3803917e+002  5.6385000e+001
  1.3791253e+002  5.6369167e+001
  1.3783747e+002  5.6237444e+001
  1.3777581e+002  5.6221667e+001
  1.3771750e+002  5.6163333e+001
  1.3772083e+002  5.6140833e+001
  1.3756336e+002  5.6109556e+001
  1.3755000e+002  5.6131222e+001
  1.3753747e+002  5.6095000e+001
  1.3742586e+002  5.6041667e+001
  1.3740244e+002  5.5947444e+001
  1.3737494e+002  5.5947056e+001
  1.3735503e+002  5.5967889e+001
  1.3730500e+002  5.5962889e+001
  1.3725083e+002  5.5916639e+001
  1.3709744e+002  5.5850806e+001
  1.3706000e+002  5.5781250e+001
  1.3699328e+002  5.5790389e+001
  1.3691747e+002  5.5769167e+001
  1.3690089e+002  5.5741639e+001
  1.3681417e+002  5.5698306e+001
  1.3680578e+002  5.5659167e+001
  1.3676664e+002  5.5641250e+001
  1.3671833e+002  5.5662028e+001
  1.3662822e+002  5.5612917e+001
  1.3655831e+002  5.5617083e+001
  1.3654664e+002  5.5577917e+001
  1.3642831e+002  5.5562917e+001
  1.3640586e+002  5.5531611e+001
  1.3636658e+002  5.5525389e+001
  1.3634411e+002  5.5503333e+001
  1.3631086e+002  5.5421694e+001
  1.3626914e+002  5.5410833e+001
  1.3624247e+002  5.5365778e+001
  1.3618419e+002  5.5340806e+001
  1.3614417e+002  5.5286639e+001
  1.3606994e+002  5.5281250e+001
  1.3603828e+002  5.5250417e+001
  1.3596589e+002  5.5234194e+001
  1.3590158e+002  5.5182056e+001
  1.3586825e+002  5.5167083e+001
  1.3582169e+002  5.5179611e+001
  1.3576581e+002  5.5132500e+001
  1.3570333e+002  5.5107944e+001
  1.3567167e+002  5.5117056e+001
  1.3554836e+002  5.5087889e+001
  1.3546917e+002  5.5052444e+001
  1.3545753e+002  5.5024139e+001
  1.3536503e+002  5.4997056e+001
  1.3525581e+002  5.4914139e+001
  1.3522742e+002  5.4909972e+001
  1.3520581e+002  5.4866639e+001
  1.3517411e+002  5.4853278e+001
  1.3517244e+002  5.4814944e+001
  1.3527242e+002  5.4738361e+001
  1.3525575e+002  5.4719944e+001
  1.3528333e+002  5.4732056e+001
  1.3527075e+002  5.4725000e+001
  1.3529667e+002  5.4717917e+001
  1.3560664e+002  5.4656222e+001
  1.3566836e+002  5.4657083e+001
  1.3570247e+002  5.4644167e+001
  1.3570753e+002  5.4581639e+001
  1.3574325e+002  5.4565389e+001
  1.3596992e+002  5.4569556e+001
  1.3620833e+002  5.4614556e+001
  1.3625333e+002  5.4593722e+001
  1.3630331e+002  5.4607917e+001
  1.3633164e+002  5.4590361e+001
  1.3637664e+002  5.4601222e+001
  1.3638167e+002  5.4589583e+001
  1.3649833e+002  5.4587056e+001
  1.3659908e+002  5.4615833e+001
  1.3666494e+002  5.4684583e+001
  1.3664253e+002  5.4624167e+001
  1.3668500e+002  5.4605417e+001
  1.3674331e+002  5.4612889e+001
  1.3676825e+002  5.4641222e+001
  1.3683250e+002  5.4646667e+001
  1.3680914e+002  5.4622472e+001
  1.3682747e+002  5.4609972e+001
  1.3680419e+002  5.4599139e+001
  1.3685500e+002  5.4592889e+001
  1.3688250e+002  5.4566611e+001
  1.3683414e+002  5.4548306e+001
  1.3680250e+002  5.4513333e+001
  1.3685244e+002  5.4490833e+001
  1.3680250e+002  5.4466639e+001
  1.3683414e+002  5.4429972e+001
  1.3679336e+002  5.4399583e+001
  1.3678672e+002  5.4432917e+001
  1.3674250e+002  5.4413361e+001
  1.3675247e+002  5.4351611e+001
  1.3681919e+002  5.4321639e+001
  1.3680169e+002  5.4295417e+001
  1.3678336e+002  5.4303722e+001
  1.3674747e+002  5.4289139e+001
  1.3677994e+002  5.4257028e+001
  1.3680250e+002  5.4261667e+001
  1.3680414e+002  5.4234972e+001
  1.3674747e+002  5.4217500e+001
  1.3681250e+002  5.4172472e+001
  1.3681414e+002  5.4134139e+001
  1.3676914e+002  5.4125000e+001
  1.3679914e+002  5.4113306e+001
  1.3677078e+002  5.4085806e+001
  1.3678750e+002  5.4061639e+001
  1.3669419e+002  5.4011639e+001
  1.3667583e+002  5.3922500e+001
  1.3670750e+002  5.3868333e+001
  1.3668917e+002  5.3853361e+001
  1.3671078e+002  5.3795833e+001
  1.3678333e+002  5.3764528e+001
  1.3685914e+002  5.3799167e+001
  1.3685419e+002  5.3829167e+001
  1.3693497e+002  5.3840389e+001
  1.3694328e+002  5.3854583e+001
  1.3706836e+002  5.3847056e+001
  1.3707583e+002  5.3816639e+001
  1.3711331e+002  5.3807917e+001
  1.3719581e+002  5.3849139e+001
  1.3721078e+002  5.3914972e+001
  1.3730247e+002  5.4035806e+001
  1.3726339e+002  5.4052083e+001
  1.3716000e+002  5.4032056e+001
  1.3715247e+002  5.4068333e+001
  1.3711253e+002  5.4085806e+001
  1.3712078e+002  5.4113306e+001
  1.3708250e+002  5.4128306e+001
  1.3712750e+002  5.4172500e+001
  1.3719078e+002  5.4190833e+001
  1.3720578e+002  5.4220806e+001
  1.3726325e+002  5.4213750e+001
  1.3728911e+002  5.4234139e+001
  1.3726417e+002  5.4244139e+001
  1.3731831e+002  5.4271250e+001
  1.3737661e+002  5.4272917e+001
  1.3739506e+002  5.4306250e+001
  1.3742503e+002  5.4299528e+001
  1.3745328e+002  5.4313750e+001
  1.3754497e+002  5.4292028e+001
  1.3761503e+002  5.4305444e+001
  1.3763000e+002  5.4293750e+001
  1.3767164e+002  5.4317056e+001
  1.3773583e+002  5.4320806e+001
  1.3773589e+002  5.4296639e+001
  1.3762744e+002  5.4239972e+001
  1.3758578e+002  5.4190806e+001
  1.3749081e+002  5.4131667e+001
  1.3747744e+002  5.4093306e+001
  1.3741169e+002  5.4072889e+001
  1.3745417e+002  5.4089139e+001
  1.3746250e+002  5.4132472e+001
  1.3737000e+002  5.4137083e+001
  1.3731750e+002  5.4112472e+001
  1.3729575e+002  5.4051639e+001
  1.3738003e+002  5.4035444e+001
  1.3737328e+002  5.4062056e+001
  1.3740664e+002  5.4031250e+001
  1.3743167e+002  5.4036222e+001
  1.3759494e+002  5.3955417e+001
  1.3766497e+002  5.3969583e+001
  1.3775006e+002  5.3955389e+001
  1.3786242e+002  5.3966639e+001
  1.3780919e+002  5.3904972e+001
  1.3766658e+002  5.3870361e+001
  1.3760917e+002  5.3834111e+001
  1.3760408e+002  5.3774111e+001
  1.3757914e+002  5.3777500e+001
  1.3756411e+002  5.3733306e+001
  1.3750578e+002  5.3695833e+001
  1.3750411e+002  5.3658361e+001
  1.3748169e+002  5.3675417e+001
  1.3736164e+002  5.3667917e+001
  1.3727253e+002  5.3634139e+001
  1.3720919e+002  5.3587500e+001
  1.3723914e+002  5.3573333e+001
  1.3723247e+002  5.3560000e+001
  1.3731331e+002  5.3534583e+001
  1.3767664e+002  5.3547917e+001
  1.3794836e+002  5.3579528e+001
  1.3800997e+002  5.3625417e+001
  1.3816500e+002  5.3671194e+001
  1.3820825e+002  5.3706250e+001
  1.3829250e+002  5.3732500e+001
  1.3836750e+002  5.3905000e+001
  1.3858003e+002  5.3995389e+001
  1.3858411e+002  5.3806639e+001
  1.3835419e+002  5.3645861e+001
  1.3833744e+002  5.3626639e+001
  1.3836581e+002  5.3611667e+001
  1.3835083e+002  5.3594972e+001
  1.3830497e+002  5.3567889e+001
  1.3825919e+002  5.3568333e+001
  1.3827578e+002  5.3544111e+001
  1.3823917e+002  5.3524944e+001
  1.3823086e+002  5.3479139e+001
  1.3827747e+002  5.3469972e+001
  1.3824083e+002  5.3480000e+001
  1.3825328e+002  5.3514583e+001
  1.3837664e+002  5.3505361e+001
  1.3845833e+002  5.3522889e+001
  1.3858750e+002  5.3619139e+001
  1.3864253e+002  5.3687500e+001
  1.3869578e+002  5.3832472e+001
  1.3868747e+002  5.3909139e+001
  1.3876417e+002  5.3984972e+001
  1.3875753e+002  5.4091667e+001
  1.3867917e+002  5.4059972e+001
  1.3871331e+002  5.4046250e+001
  1.3865586e+002  5.4060833e+001
  1.3872581e+002  5.4160806e+001
  1.3872919e+002  5.4254972e+001
  1.3865250e+002  5.4289972e+001
  1.3874161e+002  5.4308750e+001
  1.3898833e+002  5.4226222e+001
  1.3930331e+002  5.4179556e+001
  1.3944000e+002  5.4196250e+001
  1.3974158e+002  5.4300389e+001
  1.3978411e+002  5.4294944e+001
  1.3977417e+002  5.4222472e+001
  1.3979581e+002  5.4201639e+001
  1.3984500e+002  5.4186194e+001
  1.3988917e+002  5.4198306e+001
  1.3987247e+002  5.4181667e+001
  1.3993497e+002  5.4138750e+001
  1.4019331e+002  5.4058750e+001
  1.4020914e+002  5.4000806e+001
  1.4033253e+002  5.3957500e+001
  1.4026414e+002  5.3900833e+001
  1.4027414e+002  5.3846667e+001
  1.4036083e+002  5.3775806e+001
  1.4052914e+002  5.3710778e+001
  1.4051419e+002  5.3678306e+001
  1.4056583e+002  5.3639167e+001
  1.4074333e+002  5.3561194e+001
  1.4113244e+002  5.3450806e+001
  1.4094828e+002  5.3497083e+001
  1.4090247e+002  5.3430000e+001
  1.4095169e+002  5.3426250e+001
  1.4100000e+002  5.3445389e+001
  1.4099747e+002  5.3414972e+001
  1.4111253e+002  5.3399972e+001
  1.4108914e+002  5.3369972e+001
  1.4119997e+002  5.3316222e+001
  1.4142414e+002  5.3295000e+001
  1.4139578e+002  5.3254944e+001
  1.4133911e+002  5.3226639e+001
  1.4142078e+002  5.3225028e+001
  1.4141750e+002  5.3189139e+001
  1.4144919e+002  5.3162472e+001
  1.4136411e+002  5.3134944e+001
  1.4134911e+002  5.3101667e+001
  1.4136994e+002  5.3081222e+001
  1.4131331e+002  5.3088750e+001
  1.4133086e+002  5.3083333e+001
  1.4122414e+002  5.3067500e+001
  1.4126417e+002  5.3040806e+001
  1.4120333e+002  5.2997889e+001
  1.4110000e+002  5.2997111e+001
  1.4109247e+002  5.3013333e+001
  1.4103336e+002  5.3023750e+001
  1.4096833e+002  5.3064528e+001
  1.4087911e+002  5.3079944e+001
  1.4086753e+002  5.3109167e+001
  1.4082333e+002  5.3134556e+001
  1.4072175e+002  5.3129583e+001
  1.4063083e+002  5.3145833e+001
  1.4064003e+002  5.3128722e+001
  1.4068589e+002  5.3126639e+001
  1.4064164e+002  5.3117889e+001
  1.4064369e+002  5.3106528e+001
  1.4075003e+002  5.3107083e+001
  1.4083503e+002  5.3039583e+001
  1.4085667e+002  5.3047889e+001
  1.4090328e+002  5.3028722e+001
  1.4093500e+002  5.3035417e+001
  1.4095411e+002  5.2941611e+001
  1.4098331e+002  5.2925417e+001
  1.4104242e+002  5.2925000e+001
  1.4105831e+002  5.2882056e+001
  1.4110167e+002  5.2886250e+001
  1.4118336e+002  5.2855389e+001
  1.4124083e+002  5.2866639e+001
  1.4116417e+002  5.2790000e+001
  1.4125075e+002  5.2740000e+001
  1.4125250e+002  5.2683306e+001
  1.4128581e+002  5.2659167e+001
  1.4125744e+002  5.2645000e+001
  1.4126911e+002  5.2590806e+001
  1.4121575e+002  5.2508306e+001
  1.4115664e+002  5.2508750e+001
  1.4111081e+002  5.2481667e+001
  1.4111583e+002  5.2404139e+001
  1.4117083e+002  5.2359139e+001
  1.4121250e+002  5.2348306e+001
  1.4122908e+002  5.2319139e+001
  1.4125247e+002  5.2319944e+001
  1.4126417e+002  5.2291667e+001
  1.4131744e+002  5.2284972e+001
  1.4138664e+002  5.2222083e+001
  1.4149161e+002  5.2217917e+001
  1.4150581e+002  5.2238306e+001
  1.4152911e+002  5.2236667e+001
  1.4151414e+002  5.2217472e+001
  1.4153747e+002  5.2205778e+001
  1.4152417e+002  5.2180778e+001
  1.4154583e+002  5.2150833e+001
  1.4146164e+002  5.2160389e+001
  1.4134244e+002  5.2099139e+001
  1.4134583e+002  5.1994139e+001
  1.4142083e+002  5.1956667e+001
  1.4138917e+002  5.1914972e+001
  1.4134831e+002  5.1918750e+001
  1.4124750e+002  5.1879972e+001
  1.4124836e+002  5.1857861e+001
  1.4119250e+002  5.1848333e+001
  1.4115911e+002  5.1798306e+001
  1.4118081e+002  5.1785833e+001
  1.4110250e+002  5.1717472e+001
  1.4112250e+002  5.1702472e+001
  1.4110747e+002  5.1681667e+001
  1.4102664e+002  5.1682917e+001
  1.4087753e+002  5.1627500e+001
  1.4090414e+002  5.1525778e+001
  1.4089086e+002  5.1494944e+001
  1.4082833e+002  5.1483750e+001
  1.4082667e+002  5.1499611e+001
  1.4078006e+002  5.1466250e+001
  1.4073078e+002  5.1465861e+001
  1.4079078e+002  5.1455000e+001
  1.4079169e+002  5.1422861e+001
  1.4086828e+002  5.1424583e+001
  1.4086661e+002  5.1438722e+001
  1.4089414e+002  5.1425806e+001
  1.4085581e+002  5.1414167e+001
  1.4086078e+002  5.1371639e+001
  1.4081747e+002  5.1344972e+001
  1.4078158e+002  5.1333722e+001
  1.4074333e+002  5.1342889e+001
  1.4067414e+002  5.1322500e+001
  1.4070750e+002  5.1249972e+001
  1.4063419e+002  5.1235833e+001
